iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
11,Area Rugs,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0084,0.0156,0.0044,0.008,0.00392530253611107,5,1,1,0,16.711,2.088,0.07,18.869
12,Area Rugs,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00988,0.016,0.005,0.0104,0.0036608195803672157,5,1,1,0,15.868,2.175,0.059,18.102
13,Area Rugs,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00908,0.018,0.0048,0.0072,0.004660643732361442,5,1,1,0,14.622,1.844,0.055,16.52
14,Area Rugs,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008,0.0138,0.0042,0.0074,0.0031445190411253676,5,1,1,0,15.944,2.072,0.034,18.05
0,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00448,0.0074,0.0022,0.0038,0.0019983993594874876,5,1,1,0,12.283,2.435,0.041,14.759
1,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00504,0.0072,0.0024,0.006,0.0019571407716360107,5,1,1,0,12.049,1.439,0.034,13.522
2,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0058,0.0078,0.003,0.0058,0.0017933209417167915,5,1,1,0,13.308,2.364,0.034,15.706
3,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007279999999999999,0.0086,0.0064,0.0072,0.00078587530817554,5,1,1,0,12.066,1.725,0.039,13.83
4,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005399999999999999,0.0086,0.003,0.0048,0.002043526363911168,5,1,1,0,12.174,1.452,0.038,13.664
5,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004960000000000001,0.0062,0.0036,0.005,0.0008616263691415207,5,1,1,0,11.981,1.488,0.034,13.504
6,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0052,0.007,0.004,0.0046,0.0011242775458044157,5,1,1,0,12.055,1.506,0.032,13.594
7,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00608,0.0066,0.0056,0.0062,0.00041182520563948005,5,1,1,0,12.298,1.643,0.073,14.015
8,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006,0.0078,0.0042,0.0054,0.0013740451229854135,5,1,1,0,12.803,1.784,0.034,14.62
9,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00516,0.0064,0.004,0.0052,0.0007631513611335567,5,1,1,0,13.043,1.745,0.054,14.842
10,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0057599999999999995,0.0068,0.0048,0.0058,0.0006621178142898739,5,1,1,0,12.879,1.569,0.038,14.487
11,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00552,0.0072,0.0046,0.005,0.0009260669522232179,5,1,1,0,12.764,2.077,0.039,14.88
12,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00596,0.0066,0.0048,0.0062,0.0006118823416311342,5,1,1,0,12.717,1.588,0.049,14.354
13,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006279999999999999,0.008,0.0048,0.0062,0.0010244998779892558,5,1,1,0,13.012,1.447,0.049,14.509
14,Lighting Cables,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0061600000000000005,0.008,0.0046,0.006,0.0010983624174196788,5,1,1,0,12.506,1.494,0.047,14.047
0,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009319999999999998,0.015,0.006,0.0076,0.0032114794098670476,5,1,1,0,13.822,1.566,0.054,15.442
1,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010239999999999999,0.0162,0.007,0.0086,0.003409164120426002,5,1,1,0,13.231,0.956,0.04,14.227
2,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01252,0.019,0.008,0.0124,0.0036891191360540255,5,1,1,0,13.672,1.576,0.038,15.286
3,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012240000000000001,0.0176,0.01,0.0112,0.00279256154811313,5,1,1,0,12.747,1.986,0.039,14.772
4,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01168,0.0138,0.009,0.012,0.0015574337867145431,5,1,1,0,13.316,1.315,0.04,14.671
5,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012639999999999998,0.0174,0.0072,0.0122,0.0034115099296352634,5,1,1,0,13.165,1.798,0.035,14.999
6,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012760000000000002,0.0146,0.009,0.0138,0.0021406541056415446,5,1,1,0,13.544,1.899,0.041,15.484
7,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012199999999999999,0.0144,0.0078,0.0138,0.002558124312851117,5,1,1,0,14.123,2.003,0.04,16.166
8,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01012,0.0116,0.0064,0.011,0.001920833152566875,5,1,1,0,13.467,2.783,0.05,16.3
9,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01248,0.0148,0.01,0.0128,0.0016079800993793426,5,1,1,0,13.497,1.679,0.037,15.213
10,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010239999999999999,0.0116,0.0088,0.0106,0.0010688311372709905,5,1,1,0,12.73,1.846,0.037,14.612
11,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.011879999999999998,0.014,0.0102,0.011,0.00159298462013919,5,1,1,0,12.625,1.649,0.042,14.316
12,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01272,0.016,0.0082,0.0138,0.0028414081016284866,5,1,1,0,13.303,1.765,0.041,15.109
13,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010719999999999999,0.015,0.0082,0.0102,0.002310324652510984,5,1,1,0,12.219,0.903,0.032,13.154
14,Kitchen Sinks,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.011,0.0136,0.0084,0.011,0.0016637307474468338,5,1,1,0,12.68,1.701,0.042,14.422
0,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005560000000000001,0.0072,0.0044,0.0052,0.0011482160075525856,5,1,1,0,11.87,0.948,0.035,12.853
1,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00708,0.0086,0.004,0.0076,0.00159298462013919,5,1,1,0,12.565,0.973,0.036,13.574
2,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00776,0.0106,0.0054,0.007,0.00187787113508888,5,1,1,0,12.999,1.197,0.052,14.248
3,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007639999999999999,0.0084,0.0068,0.0076,0.0005986651818838308,5,1,1,0,12.715,1.058,0.039,13.812
4,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007479999999999999,0.0106,0.0062,0.0066,0.0016326665305566842,5,1,1,0,12.964,1.917,0.041,14.923
5,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006280000000000001,0.0072,0.0052,0.0064,0.0008541662601625048,5,1,1,0,12.784,1.563,0.049,14.396
6,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00728,0.0098,0.0052,0.007,0.0015157836257197132,5,1,1,0,12.758,0.893,0.036,13.686
7,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00704,0.0084,0.0064,0.0068,0.0007088018058667738,5,1,1,0,12.926,1.112,0.043,14.081
8,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0061600000000000005,0.0074,0.0058,0.0058,0.0006248199740725327,5,1,1,0,13.14,1.673,0.033,14.847
9,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00744,0.0088,0.0052,0.008,0.001261110621634756,5,1,1,0,12.646,1.231,0.053,13.929
10,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006719999999999999,0.0078,0.006,0.0062,0.0007332121111929343,5,1,1,0,12.837,1.164,0.036,14.038
11,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006840000000000001,0.0088,0.005,0.0066,0.0013350655414622909,5,1,1,0,12.607,1.828,0.036,14.471
12,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0086,0.0098,0.0072,0.0088,0.0008671793355471518,5,1,1,0,12.759,1.567,0.044,14.371
13,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00756,0.0086,0.0054,0.008,0.0011271202242884297,5,1,1,0,13.1,1.268,0.04,14.408
14,Wall Plates,ecommerce,random_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007039999999999999,0.0074,0.0064,0.0072,0.00038781438859330635,5,1,1,0,13.624,2.333,0.042,16.0
