iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
4,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007520000000000001,0.0114,0.0044,0.0066,0.0030373672810511407,5,1,0,1,14.647,0.754,0.036,15.437
5,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00712,0.012,0.0052,0.006,0.0025190474390134063,5,1,0,1,14.743,0.945,0.04,15.728
6,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00796,0.0176,0.0036,0.0062,0.004938663786896209,5,1,0,1,14.641,1.262,0.049,15.952
7,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007519999999999999,0.0124,0.0052,0.0062,0.002612584926849269,5,1,0,1,15.089,1.234,0.049,16.373
8,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00712,0.0108,0.0054,0.0062,0.001957958120083267,5,1,0,1,14.904,0.903,0.043,15.85
9,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008679999999999998,0.011,0.0052,0.009,0.002243568585980825,5,1,0,1,14.765,0.917,0.042,15.725
10,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007880000000000002,0.0106,0.005,0.0078,0.0021075103795711184,5,1,0,1,16.228,1.726,0.038,17.991
11,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.008119999999999999,0.012,0.006,0.0076,0.002189429149344642,5,1,0,1,15.122,1.295,0.043,16.459
12,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007959999999999998,0.014,0.005,0.007,0.0031174348429437947,5,1,0,1,15.13,0.935,0.042,16.107
13,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009600000000000001,0.0126,0.0058,0.0108,0.002452753554680943,5,1,0,1,15.843,0.996,0.059,16.899
14,Artificial Superintelligence,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00876,0.0114,0.0048,0.009,0.0023576259245266205,5,1,0,1,16.781,0.868,0.05,17.699
0,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01452,0.0236,0.0026,0.0168,0.007649941176244429,5,1,0,1,14.656,1.507,0.04,16.204
1,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015040000000000003,0.0216,0.006,0.02,0.006846196024070593,5,1,0,1,14.159,0.853,0.039,15.051
2,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01608,0.0226,0.0076,0.0204,0.006638795071396616,5,1,0,1,13.849,0.851,0.044,14.744
3,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.014679999999999999,0.0218,0.0062,0.0186,0.006604967827325127,5,1,0,1,14.113,1.277,0.064,15.454
4,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.013800000000000002,0.0212,0.0044,0.0164,0.006925893444170218,5,1,0,1,14.337,0.936,0.042,15.315
5,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01476,0.0204,0.0058,0.0198,0.006608358343794623,5,1,0,1,14.038,0.906,0.043,14.987
6,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01628,0.0238,0.0076,0.0206,0.007160558637424877,5,1,0,1,14.034,1.893,0.039,15.966
7,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015279999999999998,0.0238,0.0068,0.0174,0.006830051244317278,5,1,0,1,13.48,1.394,0.042,14.916
8,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.014000000000000002,0.0192,0.006,0.0178,0.005770268624596259,5,1,0,1,14.02,0.957,0.045,15.022
9,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015,0.0224,0.0068,0.0192,0.00678115034488987,5,1,0,1,14.218,0.882,0.046,15.146
10,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.014359999999999998,0.0204,0.0068,0.0174,0.005550351340230635,5,1,0,1,14.515,1.13,0.037,15.681
11,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015479999999999999,0.0214,0.0084,0.0178,0.005671825103086307,5,1,0,1,13.95,1.388,0.039,15.377
12,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01716,0.0236,0.0074,0.0218,0.006980429786195116,5,1,0,1,15.053,1.014,0.044,16.112
13,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015080000000000005,0.0224,0.007,0.0182,0.0063404731684630605,5,1,0,1,14.273,1.125,0.042,15.441
14,The Beatles' rooftop concert,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.015279999999999998,0.0224,0.0062,0.0194,0.006921965038917778,5,1,0,1,13.884,1.162,0.04,15.086
0,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00888,0.0134,0.0058,0.0082,0.0026520935126801244,5,1,0,1,11.824,1.173,0.048,13.044
1,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009720000000000001,0.0132,0.0078,0.0088,0.0019863534428696218,5,1,0,1,11.619,0.839,0.047,12.505
2,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010960000000000001,0.0166,0.0074,0.0104,0.0032848744268236495,5,1,0,1,11.964,0.873,0.051,12.887
3,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010759999999999999,0.0132,0.0084,0.0106,0.0017590906741836818,5,1,0,1,12.783,0.893,0.04,13.716
4,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009479999999999999,0.0124,0.0056,0.01,0.002232845717912458,5,1,0,1,12.193,1.17,0.043,13.405
5,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01052,0.014,0.0042,0.0114,0.0033144531977386555,5,1,0,1,12.618,0.893,0.051,13.562
6,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010159999999999999,0.014,0.0068,0.009,0.002763765547219952,5,1,0,1,12.447,1.377,0.043,13.868
7,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00864,0.0144,0.0054,0.0068,0.003517726538547304,5,1,0,1,13.627,1.016,0.045,14.688
8,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00896,0.0128,0.0054,0.0082,0.0031174348429437943,5,1,0,1,14.067,0.929,0.038,15.035
9,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00956,0.0132,0.007,0.0086,0.0021959963570097286,5,1,0,1,14.004,1.118,0.042,15.163
10,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00928,0.0116,0.007,0.0096,0.0018956792977716452,5,1,0,1,12.79,1.06,0.037,13.887
11,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00964,0.013,0.0074,0.008,0.0023644026729810635,5,1,0,1,13.425,0.818,0.04,14.283
12,Carl Jung,wikipedia,full_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.009040000000000001,0.0128,0.0056,0.0076,0.0029048924248584493,5,1,0,1,13.489,1.034,0.043,14.567
