iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
14,Measuring Tools & Scales,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00732,0.0092,0.006,0.0072,0.001085172797300043,5,1,1,0,15.118,1.159,0.036,16.314
0,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0038,0.0056,0.002,0.0044,0.0013740451229854135,5,1,1,0,14.717,0.928,0.049,15.695
1,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00484,0.0096,0.0032,0.0038,0.0024212393520674485,5,1,1,0,15.032,0.979,0.044,16.055
2,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00572,0.0066,0.0046,0.0062,0.0008447484832777152,5,1,1,0,15.369,1.887,0.043,17.299
3,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006959999999999999,0.0096,0.0044,0.0068,0.001651181395244023,5,1,1,0,14.534,1.163,0.035,15.732
4,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00596,0.011,0.0044,0.0046,0.0025468411807570567,5,1,1,0,15.028,0.904,0.047,15.979
5,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0061200000000000004,0.0074,0.0046,0.0066,0.0009927738916792686,5,1,1,0,14.429,0.91,0.038,15.378
6,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0067599999999999995,0.008,0.0052,0.0066,0.0011056219968868203,5,1,1,0,15.436,1.006,0.044,16.486
7,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00704,0.0086,0.0048,0.0072,0.0013588230201170425,5,1,1,0,14.621,2.005,0.045,16.671
8,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0066,0.009,0.0046,0.0066,0.0014913081505845797,5,1,1,0,14.825,0.957,0.036,15.819
9,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006320000000000001,0.0076,0.0046,0.0066,0.001156546583584077,5,1,1,0,14.496,0.877,0.035,15.408
10,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0061200000000000004,0.0068,0.0056,0.0058,0.0004833218389437829,5,1,1,0,14.528,0.89,0.044,15.462
11,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006959999999999999,0.0086,0.0058,0.0068,0.0010384603988597737,5,1,1,0,15.266,2.135,0.045,17.447
12,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00788,0.0102,0.0056,0.0078,0.001489160837518903,5,1,1,0,14.61,1.234,0.046,15.891
13,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006279999999999999,0.0074,0.0046,0.0066,0.0009927738916792686,5,1,1,0,14.857,1.245,0.045,16.148
14,Coaxial Cables,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00716,0.0084,0.0054,0.0072,0.0009830564581955604,5,1,1,0,14.65,1.048,0.043,15.741
0,Area Rugs,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0064,0.0124,0.0028,0.0062,0.0032569924777315655,5,1,1,0,13.901,2.017,0.043,15.961
