iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
2,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007639999999999999,0.0102,0.0058,0.0062,0.0019365949499056331,5,1,1,1,32.194,3.548,0.099,35.84,both,-0.0005999999999999998,1,1,1,7.999999999999934e-05,0.0024000000000000002,-0.0005999999999999998
3,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007680000000000001,0.009,0.005,0.0082,0.0014176036117335479,5,1,0,1,32.239,1.067,0.12,33.426,exploit,-0.001080000000000001,1,2,1,7.999999999999934e-05,0.0006599999999999996,-0.0005999999999999998
4,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007239999999999999,0.0084,0.0048,0.0082,0.0013821722034536798,5,1,0,1,32.381,1.005,0.111,33.497,exploit,-0.0010799999999999985,1,3,1,7.999999999999934e-05,8.000000000000021e-05,-0.0005999999999999998
5,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006359999999999999,0.009,0.0044,0.0062,0.0014827002394280507,5,1,1,1,32.317,3.885,0.1,36.302,both,0.0003600000000000001,1,3,2,7.999999999999934e-05,8.000000000000021e-05,-0.00011999999999999988
6,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00608,0.0072,0.0038,0.0064,0.0011906300852909774,5,1,0,1,31.904,1.116,0.094,33.114,exploit,0.00136,1,4,2,7.999999999999934e-05,0.0004000000000000002,-0.00011999999999999988
7,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.006840000000000001,0.0088,0.0054,0.0066,0.0011825396399275587,5,1,0,1,32.018,1.448,0.107,33.573,exploit,0.0016799999999999992,1,5,2,7.999999999999934e-05,0.000656,-0.00011999999999999988
8,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00428,0.0058,0.0032,0.0038,0.000917387595294377,5,1,0,1,32.118,0.828,0.112,33.058,exploit,0.0017599999999999994,1,6,2,7.999999999999934e-05,0.0008399999999999999,-0.00011999999999999988
9,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007039999999999999,0.0088,0.0042,0.0074,0.0016463292501805343,5,1,0,1,31.667,1.457,0.115,33.239,exploit,-0.00015999999999999955,1,7,2,7.999999999999934e-05,0.0006971428571428571,-0.00011999999999999988
10,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00648,0.0074,0.0058,0.0064,0.0006400000000000003,5,1,0,1,32.573,1.391,0.111,34.075,exploit,0.00036000000000000094,1,8,2,7.999999999999934e-05,0.0006550000000000001,-0.00011999999999999988
11,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005,0.0058,0.0036,0.0054,0.0008099382692526634,5,1,0,1,32.544,0.857,0.11,33.512,exploit,0.0019199999999999998,1,9,2,7.999999999999934e-05,0.0007955555555555556,-0.00011999999999999988
12,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00776,0.0092,0.0058,0.0076,0.0011551623262554922,5,1,0,1,33.205,0.951,0.109,34.265,exploit,-0.0004400000000000003,1,10,2,7.999999999999934e-05,0.0006720000000000001,-0.00011999999999999988
13,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0060799999999999995,0.0084,0.0042,0.0064,0.0015315351775261317,5,1,0,1,35.426,1.069,0.114,36.609,exploit,0.0011600000000000013,1,11,2,7.999999999999934e-05,0.0007163636363636365,-0.00011999999999999988
14,Ketogenic diet,wikipedia,bandit_epsilon,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00636,0.008,0.0056,0.006,0.0008428523002282192,5,1,0,1,33.699,1.423,0.105,35.227,exploit,0.00236,1,12,2,7.999999999999934e-05,0.0008533333333333334,-0.00011999999999999988
